subject_length,matched_bases,similarity
5496894,5493675,0.9994143965664973
5470721,5470303,0.9999235932521509
4921837,4920154,0.9996580545028207
4970672,4970672,1.0
4971596,4971596,1.0
4970246,4970246,1.0
5253902,5253902,1.0
5252314,5252314,1.0
5245219,5245219,1.0
5245953,5245953,1.0
5239257,5239257,1.0
5254506,5254506,1.0
5254503,5254503,1.0
5255158,5255158,1.0
5242287,5242287,1.0
5254194,5254194,1.0
5242371,5242371,1.0
5242789,5242789,1.0
5243621,5243621,1.0
5242231,5242231,1.0
5242460,5242460,1.0
5255288,5255288,1.0
5242682,5242682,1.0
5242282,5242282,1.0
5241742,5241742,1.0
5242361,5242361,1.0
5242366,5242366,1.0
5255232,5255232,1.0
5253460,5253460,1.0
5242355,5242355,1.0
5034921,5034921,1.0
5035035,5035035,1.0
5034906,5034906,1.0
5034491,5034491,1.0
5034014,5034014,1.0
5034475,5034475,1.0
5034703,5034703,1.0
5034906,5034906,1.0
5028336,5028334,0.9999996022541056
5016669,5016451,0.9999565448707101
5222712,5222460,0.9999517492061596
5278037,5278032,0.9999990526781074
4970029,4969994,0.9999929577875702
5015288,5014833,0.9999092773934418
5015391,5015006,0.9999232362940397
5055676,5055413,0.9999479792613293
5151463,5151463,1.0
5338109,5338109,1.0
5338109,5338104,0.9999990633387217
5012988,5012988,1.0
4961873,4961873,1.0
4961602,4961600,0.9999995969043869
4960331,4960330,0.9999997984005503
4961791,4961790,0.9999997984598706
4961076,4961074,0.9999995968616485
4962251,4962250,0.9999997984785534
4983217,4983216,0.999999799326419
5146461,5146454,0.9999986398420196
5237183,5237141,0.9999919804215358
5225310,5225119,0.9999634471447627
5163344,5163290,0.999989541661373
5176859,5176723,0.9999737292439296
5191026,5191022,0.999999229439421
5203605,5203394,0.9999594511881666
5160381,5160127,0.9999507788281524
5210429,5210365,0.9999877169423094
5154455,5154168,0.999944320010554
5197089,5197074,0.999997113768881
5150503,5150274,0.9999555383231502
5239945,5239943,0.9999996183166044
5188159,5187984,0.9999662693452533
5197923,5197711,0.9999592144785523
5216951,5216748,0.9999610883828505
5213023,5212967,0.9999892576725635
5213649,5213634,0.9999971229363541
5188997,5188980,0.9999967238369959
5134473,5133817,0.9998722361574401
5165421,5165331,0.9999825764443983
5192678,5192517,0.9999689948038373
5141189,5140982,0.9999597369402292
5163202,5162981,0.9999571971036578
5186453,5186440,0.9999974934700073
5203667,5203510,0.9999698289686869
5339092,5312728,0.9950620817172657
5202227,5202205,0.9999957710419018
5202200,5202129,0.9999863519280304
5208146,5207857,0.9999445100041359
5203341,5203249,0.9999823190523166
5220310,5220225,0.9999837174420676
5208945,5208867,0.999985025758575
5211938,5211924,0.9999973138590674
5168216,5167992,0.9999566581582503
5164844,5164603,0.9999533383776935
5235833,5235693,0.9999732611792622
5219557,5219537,0.9999961682571912
5174499,5174209,0.999943955926941
5178592,5178548,0.9999915034820276
5158412,5158294,0.9999771247430411
5173286,5172993,0.9999433628838614
5195185,5195080,0.9999797889776784
5136760,5136644,0.9999774176718398
5134061,5133583,0.9999068963146328
5223083,5223011,0.9999862150381298
5172950,5172950,1.0
5111709,5111623,0.9999831758810996
5134546,5134448,0.9999809135997613
5201037,5200944,0.9999821189505093
5277478,5277475,0.9999994315466593
5203675,5203566,0.9999790532652404
5188599,5188462,0.9999735959552858
5101540,5101496,0.9999913751533851
5194575,5194244,0.9999362796763932
5165432,5165084,0.9999326290618094
5275463,5275462,0.9999998104431782
5135516,5135125,0.9999238635416577
5158831,5158507,0.9999371950738453
5233393,5233390,0.999999426758128
5092042,5092001,0.99999194822038
5037327,5036560,0.9998477367063922
5110943,5110932,0.9999978477552969
5083842,5083679,0.9999679376345685
5138046,5137930,0.999977423323964
5177720,5177572,0.9999714159900497
5140846,5140762,0.9999836602769272
5078727,5078514,0.9999580603564634
5171297,5171261,0.9999930384969187
5166185,5166020,0.9999680615386403
5118112,5118039,0.9999857369279922
5227442,5227437,0.9999990435092345
5238404,5238383,0.9999959911453946
5217780,5217776,0.9999992333904457
5230242,5230236,0.999998852825548
5184985,5184981,0.9999992285416448
5221424,5221421,0.9999994254440934
5219897,5219885,0.9999977011040639
5225103,5225098,0.9999990430810646
5214010,5214003,0.9999986574632577
5193113,5193104,0.9999982669354586
5205091,5205084,0.9999986551628012
5213965,5213959,0.9999988492442892
5235143,5235142,0.9999998089832504
5113434,5113427,0.9999986310569374
5235464,5235459,0.9999990449748103
5243522,5243508,0.9999973300388556
5439921,5439915,0.9999988970428063
5132958,5132952,0.9999988310833636
5138172,5138082,0.9999824840429632
5144705,5144702,0.9999994168761863
5117570,5117569,0.9999998045947588
5139957,5139895,0.9999879376422799
5145804,5145802,0.9999996113338169
5142534,5142533,0.9999998055433372
5143284,5143277,0.9999986390018517
5155020,5154979,0.9999920465875981
5074262,5074262,1.0
5200492,5200459,0.9999936544465409
5095708,5095696,0.9999976450769942
5151133,5151133,1.0
5184096,5184074,0.9999957562514274
5149710,5149705,0.9999990290715399
5150133,5150131,0.9999996116605144
5150691,5150691,1.0
5148080,5148069,0.9999978632810679
5149563,5149563,1.0
5144164,5144162,0.999999611209907
5148841,5148841,1.0
5149289,5149285,0.9999992231937264
5150342,5150339,0.9999994175144097
5149153,5149150,0.9999994173799069
5149197,5149194,0.9999994173848854
5149155,5149152,0.9999994173801332
5149764,5149762,0.9999996116326884
5149889,5149888,0.9999998058210575
5148607,5148603,0.9999992230908282
5132041,5131993,0.9999906469960003
5129107,5129082,0.9999951258571911
5147271,5147269,0.9999996114445888
5150228,5150228,1.0
5148049,5148048,0.9999998057516547
5149438,5149438,1.0
5149277,5149277,1.0
5140932,5140907,0.9999951370685315
5147855,5147855,1.0
5151273,5151273,1.0
5147881,5147881,1.0
5148956,5148948,0.9999984462869754
5118296,5118268,0.9999945294293257
5108721,5108685,0.9999929532264533
5149202,5149202,1.0
5150964,5150963,0.9999998058615824
5160404,5160403,0.9999998062167226
5123666,5123626,0.9999921930898696
5153261,5153248,0.9999974773255226
5335678,5335539,0.9999739489526916
5269622,5269444,0.9999662214860952
5322117,5321742,0.9999295393167794
5051268,5051268,1.0
5051148,5051148,1.0
5052030,5052030,1.0
4913170,4913170,1.0
5051780,5051779,0.9999998020499705
5120314,5120314,1.0
5171174,5171168,0.9999988397218891
5354071,5354071,1.0
5308076,5308076,1.0
5202089,5202089,1.0
5349681,5349681,1.0
5460971,5460964,0.999998718176676
5291806,5291805,0.9999998110285978
5216274,5213433,0.9994553583649939
5304190,5304190,1.0
5122247,5122247,1.0
5263922,5263918,0.9999992401103208
5379867,5379864,0.9999994423653967
4940875,4940875,1.0
4944888,4944886,0.9999995955419011
3845875,3845711,0.9999573569083758
5103060,5102481,0.9998865386650363
4577904,4577904,1.0
4589277,4589277,1.0
4586956,4586956,1.0
4583061,4581993,0.9997669679718424
4581547,4580966,0.9998731869388222
4588905,4588905,1.0
4584815,4584815,1.0
4588004,4588004,1.0
4588840,4588840,1.0
4587633,4587633,1.0
4590762,4590762,1.0
4589644,4589644,1.0
4589391,4589391,1.0
4583780,4583780,1.0
4500689,4500670,0.999995778424148
4589111,4589111,1.0
4608250,4608135,0.9999750447566864
4636437,4636430,0.9999984902199684
4627117,4610508,0.9964105078821218
4704300,4703838,0.9999017919775525
4608764,4608635,0.9999720098490615
4664976,4664501,0.9998981773968397
4798677,4798202,0.9999010143837562
5076354,5075881,0.9999068228890262
4594696,4594587,0.9999762769941689
4604864,4604288,0.9998749148726217
2270827,2270530,0.999869210644404
2309411,2309142,0.9998835200836923
2267908,2267376,0.9997654225832794
2318103,2316704,0.9993964892845573
2317801,2317542,0.9998882561531383
2386155,2385785,0.9998449388241752
2352815,2351485,0.9994347196868432
2363418,2363418,1.0
2260137,2260137,1.0
2407798,2407388,0.9998297199349779
2400855,2400444,0.9998288109860862
2431039,2430846,0.9999206100765968
2349029,2348350,0.9997109443944711
2283138,2273398,0.9957339416189472
2358272,2357616,0.9997218302214503
2310077,2300577,0.9958875829680136
2349312,2349312,1.0
2368837,2368837,1.0
2358399,2358399,1.0
2625592,2003764,0.7631665544380086
2560737,1864348,0.7280513383451718
2526326,1677973,0.6641949613786977
2298215,2298215,1.0
2298233,2298233,1.0
2300096,2300096,1.0
2302439,2302439,1.0
2413477,2413476,0.9999995856600249
2350552,2350000,0.9997651615450328
2351970,2351970,1.0
2403049,2403049,1.0
2350200,2350200,1.0
2295319,2295315,0.9999982573228383
2216788,2216530,0.9998836153930822
2299006,2299006,1.0
2298105,2298105,1.0
2298035,2298035,1.0
2409984,2409984,1.0
2419020,2419020,1.0
2348747,2348747,1.0
2439814,2439814,1.0
10848561,10848558,0.9999997234656283
2871467,2870835,0.9997799034430833
2834641,2834641,1.0
3363687,3363687,1.0
3399538,3399494,0.999987057064813
4413003,4412985,0.999995921144853
4863490,109950,0.022607222385570856
5105439,5105436,0.9999994123913732
8918781,8915986,0.9996866163660707
4465063,4463591,0.9996703293996075
5036896,5036896,1.0
4036284,4036283,0.9999997522473641
4595932,4595932,1.0
4634921,4634919,0.9999995684931847
2111834,2111833,0.9999995264779334
4218003,4218003,1.0
5620606,5620538,0.999987901660426
5705645,5705584,0.99998930883362
3318479,3313312,0.9984429613687476
4553680,4553679,0.9999997803973929
4683758,4683758,1.0
3238528,3238411,0.9999638724753962
1800530,1800441,0.9999505701099121
7777421,7777421,1.0
3661329,3661273,0.9999847050073893
4031357,4031305,0.9999871011175642
4217754,4217502,0.9999402525609602
4682077,4682076,0.9999997864195741
4591358,4591079,0.9999392336646369
4769865,4769865,1.0
3660956,3660947,0.9999975416257393
4421028,4421009,0.9999957023570084
2783395,2783307,0.9999683839340087
3211662,3211315,0.9998919562519344
3186494,3186055,0.9998622310288361
3274835,3274835,1.0
3138527,3138305,0.9999292661812372
3337185,3336857,0.9999017135699699
5345646,5345646,1.0
5168180,5167805,0.9999274406077188
5100171,5100170,0.9999998039281428
4754478,4754478,1.0
4769127,4769127,1.0
2550678,2549906,0.9996973353751434
2284703,2284598,0.999954042166531
3719688,3718872,0.9997806267622446
2972256,2971864,0.9998681136483533
2475429,2399882,0.9694812495127108
1469834,55335,0.037647108448981316
1321434,1321421,0.9999901622025769
1345494,54403,0.04043347647778437
1353819,72921,0.05386318259678731
1258864,1258579,0.9997736054093215
3453599,3453598,0.9999997104469859
3653705,3653703,0.9999994526104324
3567997,3567994,0.9999991591921181
3559783,3559782,0.9999997190840003
3556197,3556197,1.0
3528457,3528455,0.9999994331799991
3540508,3540508,1.0
3457764,3457763,0.9999997107957628
3435346,3435334,0.9999965069020704
3431416,3431416,1.0
3277638,3277636,0.9999993898044872
3326933,3326928,0.9999984971143092
3306170,3306170,1.0
3364278,3364277,0.9999997027594033
3374835,3374834,0.9999997036892174
3458219,3458218,0.9999997108338136
3455495,3455492,0.9999991318175833
3475987,3475987,1.0
3364504,3364504,1.0
3353535,3353531,0.9999988072287899
3541294,3541287,0.9999980233214186
3539274,3539274,1.0
3400771,3400064,0.9997921059665588
3384012,3383159,0.9997479323359374
3386215,3382200,0.9988143103730862
3384467,3383561,0.9997323064458894
3378898,3378701,0.9999416969674728
3386730,3386693,0.9999890750074556
3401888,3396124,0.9983056467467477
3346521,3339744,0.9979749118562232
3379442,3379197,0.9999275028244308
3433984,3433327,0.9998086770351872
3340654,3340235,0.9998745754573805
3386053,3379626,0.9981019198459091
3381511,3381037,0.9998598259772037
3338634,3337157,0.999557603498916
3343188,3337528,0.9983070051699157
3359085,3351388,0.9977086021937521
3281318,3280998,0.9999024782114991
3343844,3343622,0.9999336093430196
3391064,3390777,0.9999153657966939
3388947,3388292,0.9998067246256728
3388179,3387428,0.9997783470117724
3391800,3391183,0.9998180906893095
3384276,3381084,0.9990568145151282
3386684,3386684,1.0
3537700,3537700,1.0
3585587,3585587,1.0
3539316,3539316,1.0
3539855,3539847,0.9999977400204245
3540515,3540515,1.0
3541407,3541405,0.9999994352527117
3542256,3542255,0.9999997176940345
3539890,3539890,1.0
3542284,3542282,0.999999435392532
3538781,3538779,0.9999994348336334
3541849,3541847,0.9999994353231886
3540890,3540886,0.9999988703405076
3582272,3582272,1.0
3467814,3467814,1.0
3584140,3584140,1.0
3465680,3465680,1.0
3387307,3387307,1.0
3516217,3516217,1.0
3489430,3489430,1.0
3583104,3583104,1.0
3583674,3583674,1.0
3488698,3488698,1.0
3487861,3487861,1.0
3606338,3606338,1.0
3605510,3605510,1.0
3440178,3440178,1.0
3229839,3229839,1.0
3422384,3422384,1.0
3348748,3348748,1.0
3606063,3606063,1.0
3436716,3436716,1.0
3438368,3438368,1.0
3436497,3436497,1.0
3353388,3353388,1.0
3330854,3330854,1.0
3493923,3493923,1.0
3547570,3547570,1.0
3295143,3295143,1.0
3541152,3541152,1.0
3545771,3545771,1.0
3294679,3294679,1.0
3294395,3294395,1.0
3294934,3294934,1.0
3507348,3507348,1.0
3609634,3609634,1.0
3570332,3570332,1.0
3347795,3347764,0.9999907401737561
3438629,3438629,1.0
3488391,3488391,1.0
3581764,3581764,1.0
3575213,3575213,1.0
3580987,3580987,1.0
3453726,3453726,1.0
3570783,3570783,1.0
3438617,3438617,1.0
3503195,3503195,1.0
3624710,3624710,1.0
3385882,3385882,1.0
3405363,3405363,1.0
3318517,3318517,1.0
3385179,3385179,1.0
3453348,3453348,1.0
3579917,3579917,1.0
3442071,3442028,0.9999875075209081
3452138,3452138,1.0
3581148,3581148,1.0
3406404,3406404,1.0
3583463,3583463,1.0
3461713,3461713,1.0
3386214,3386214,1.0
3580420,3580420,1.0
3353004,3353004,1.0
3348937,3348937,1.0
3598684,3598684,1.0
3485244,3485244,1.0
3346824,3346824,1.0
3349062,3349062,1.0
3386255,3386255,1.0
3485883,3485883,1.0
3486431,3486431,1.0
3259617,3259617,1.0
3422513,3422513,1.0
3412033,3412033,1.0
3413672,3413672,1.0
3412957,3412957,1.0
3577453,3577453,1.0
3547658,3547658,1.0
3422196,3422196,1.0
3576785,3576785,1.0
3369225,3369225,1.0
3514819,3514819,1.0
3641343,3641343,1.0
3464579,3464579,1.0
3682698,3682698,1.0
3446273,3446273,1.0
3517591,3517591,1.0
3578730,3578730,1.0
3499528,3499528,1.0
3461261,3461261,1.0
3459400,3459400,1.0
3348065,3348065,1.0
3349415,3349415,1.0
3514412,3514412,1.0
3576637,3576637,1.0
3515373,3515373,1.0
3446240,3446240,1.0
3266471,3266471,1.0
3640935,3640935,1.0
3641028,3641028,1.0
3513757,3513757,1.0
3465455,3465455,1.0
3351397,3351397,1.0
3429712,3429712,1.0
3669856,3669856,1.0
3607517,3607517,1.0
3383263,3383263,1.0
3464340,3464340,1.0
3299082,3299082,1.0
3440457,3440457,1.0
3300129,3300129,1.0
3437615,3437615,1.0
3410805,3410805,1.0
3571941,3571941,1.0
3443140,3443140,1.0
3385613,3385613,1.0
3365082,3365082,1.0
3370172,3370172,1.0
3416299,3416299,1.0
3416417,3416417,1.0
3487522,3487522,1.0
3369964,3369964,1.0
3482177,3482177,1.0
3445871,3445871,1.0
3542142,3542142,1.0
3540658,3540658,1.0
3542584,3542584,1.0
3365099,3365099,1.0
3364319,3364319,1.0
3364576,3364576,1.0
3363943,3363943,1.0
3363339,3363339,1.0
3364625,3364625,1.0
3363172,3363172,1.0
3363398,3363398,1.0
3362234,3362234,1.0
3362492,3362492,1.0
3364426,3364426,1.0
3365323,3365323,1.0
3363467,3363467,1.0
3362944,3362944,1.0
3362923,3362923,1.0
3362654,3362654,1.0
3362330,3362330,1.0
3411003,3411003,1.0
3411081,3411081,1.0
3411388,3411388,1.0
3445323,3445323,1.0
3414012,3414012,1.0
3351247,3351247,1.0
3412426,3412426,1.0
3351157,3351157,1.0
3413611,3413611,1.0
3494788,3494788,1.0
3581505,3581505,1.0
3348323,3348323,1.0
3441071,3441071,1.0
3410070,3410070,1.0
3445602,3445602,1.0
3446838,3446838,1.0
3409856,3409856,1.0
3461547,3461547,1.0
3445924,3445924,1.0
3445791,3445791,1.0
3411026,3411026,1.0
3350043,3350043,1.0
3411782,3411782,1.0
3351235,3351235,1.0
3445616,3445616,1.0
3482669,3482669,1.0
3413966,3413966,1.0
3446413,3446413,1.0
3341309,3341309,1.0
3380585,3380585,1.0
3341936,3341936,1.0
3423689,3423689,1.0
3414602,3414602,1.0
3413960,3413960,1.0
3413149,3413149,1.0
3350265,3350265,1.0
3413673,3413673,1.0
3413362,3413362,1.0
3414048,3414048,1.0
3389456,3389456,1.0
3388952,3388952,1.0
3388509,3388509,1.0
3388588,3388588,1.0
3413957,3413957,1.0
3388538,3388538,1.0
3415031,3415031,1.0
3389651,3389651,1.0
3389579,3389579,1.0
3340104,3340104,1.0
3339668,3339668,1.0
3339758,3339758,1.0
3415172,3415172,1.0
3412804,3412804,1.0
3350195,3350195,1.0
3446506,3446506,1.0
3413801,3413801,1.0
3413910,3413910,1.0
3414379,3414379,1.0
3443537,3443537,1.0
3541261,3541261,1.0
3540882,3540882,1.0
3540596,3540596,1.0
3541600,3541600,1.0
3541845,3541845,1.0
3541677,3541677,1.0
3540582,3540582,1.0
3540749,3540749,1.0
3541454,3541454,1.0
3539075,3538978,0.9999725917082853
3542809,3542809,1.0
3542859,3542859,1.0
3544143,3544143,1.0
3540451,3540451,1.0
3595917,3595866,0.9999858172477285
3538952,3538952,1.0
3540833,3540833,1.0
3540188,3540188,1.0
3540846,3540846,1.0
3538778,3538712,0.9999813494940909
3540049,3540049,1.0
3539696,3539696,1.0
3541557,3541557,1.0
3541042,3541042,1.0
3538795,3538795,1.0
3538993,3538993,1.0
3526491,3526491,1.0
3540618,3540618,1.0
3538163,3538163,1.0
3540979,3540979,1.0
3540451,3540451,1.0
3540414,3540414,1.0
3540741,3540741,1.0
3539747,3539747,1.0
3453245,3453245,1.0
3537979,3537979,1.0
3540390,3540390,1.0
3540437,3540437,1.0
3541166,3541166,1.0
3540112,3540112,1.0
3572737,3572737,1.0
3540216,3540216,1.0
3539680,3539680,1.0
3539663,3539663,1.0
3541070,3541070,1.0
3542231,3542231,1.0
3536019,3536019,1.0
3540480,3540480,1.0
3541936,3541936,1.0
3540558,3540558,1.0
3541342,3541342,1.0
3540020,3540020,1.0
3541153,3541153,1.0
3541670,3541670,1.0
3541027,3541027,1.0
3543495,3543495,1.0
3539899,3539899,1.0
3538542,3538542,1.0
3540568,3540568,1.0
3541507,3541507,1.0
3541541,3541541,1.0
3539368,3539368,1.0
3540261,3540261,1.0
3540509,3540509,1.0
3541477,3541477,1.0
3540984,3540984,1.0
3541486,3541486,1.0
3538499,3538499,1.0
3539739,3539739,1.0
3541510,3541510,1.0
3540470,3540470,1.0
3542623,3542623,1.0
3542113,3542113,1.0
3539581,3539581,1.0
3390280,3390280,1.0
3540631,3540631,1.0
3541272,3541236,0.9999898341612844
3540160,3540160,1.0
3540539,3540539,1.0
3541348,3541348,1.0
3542582,3542475,0.9999697960414183
3660511,3660511,1.0
3541332,3541332,1.0
3710927,3710927,1.0
3659340,3659340,1.0
3540459,3540459,1.0
3541567,3541567,1.0
3431770,3431770,1.0
3540891,3540891,1.0
3542236,3542236,1.0
3537671,3537671,1.0
3540057,3540057,1.0
3464056,3464056,1.0
3487895,3487895,1.0
3438575,3438575,1.0
3486102,3486102,1.0
3629395,3629395,1.0
3543856,3543856,1.0
3448814,3448814,1.0
3450470,3450470,1.0
3476832,3476832,1.0
3542056,3542056,1.0
3624857,3624857,1.0
3489140,3489140,1.0
3485633,3485633,1.0
3485846,3485846,1.0
3520886,3520886,1.0
3543070,3543070,1.0
3537604,3537604,1.0
3558699,3558699,1.0
3452106,3452106,1.0
3553030,3553030,1.0
3560000,3560000,1.0
3437410,3437410,1.0
3545764,3545764,1.0
3448094,3448094,1.0
3486953,3486953,1.0
3544187,3544187,1.0
3486918,3486918,1.0
3537086,3537086,1.0
3452667,3452667,1.0
3538262,3538262,1.0
3537459,3537447,0.9999966077345349
3539958,3539957,0.9999997175107728
3539560,3539560,1.0
3545749,3545746,0.9999991539164221
3541509,3541509,1.0
3541035,3541034,0.9999997175966914
3539659,3539657,0.9999994349738209
3543588,3543581,0.999998024601054
3546375,3546373,0.9999994360438476
3343006,3343006,1.0
3543751,3543751,1.0
3541173,3541171,0.9999994352153934
3540916,3540916,1.0
3541168,3541168,1.0
3538797,3538797,1.0
3542380,3542377,0.9999991531117497
3538028,3538028,1.0
3539677,3539677,1.0
3540178,3540178,1.0
3642587,3642587,1.0
3539961,3539961,1.0
3706305,3706305,1.0
3290636,3289751,0.9997310550300914
3360815,3360438,0.9998878248282038
3361581,3361220,0.9998926100546142
3362501,3361601,0.9997323420870358
3525451,3524907,0.9998456935013421
3546631,3546207,0.9998804499255772
3362182,3361843,0.9998991726206374
3485646,3484431,0.999651427597639
3365179,3364353,0.999754545003401
3353004,3352742,0.9999218611131988
3445883,3442246,0.998944537582965
3440666,3440356,0.9999099011644839
3624616,3623448,0.9996777589681224
3579306,3578404,0.9997479958405344
3544661,3544661,1.0
3361720,2259708,0.6721880465951953
3308969,3308969,1.0
3569569,3569568,0.9999997198541336
3247985,3247985,1.0
3407801,3407800,0.9999997065556352
3460372,3446967,0.9961261390393865
3597996,3597708,0.9999199554418626
3303037,3303037,1.0
3338544,3338534,0.9999970046822807
3567177,3567177,1.0
3661813,3661812,0.9999997269112322
3556240,3556167,0.999979472701505
3475487,3475487,1.0
3470989,3470972,0.9999951022604796
3453324,3453324,1.0
3552449,3552449,1.0
3575762,3575761,0.999999720339329
3566532,3566530,0.9999994392311635
3569039,3569037,0.9999994396250643
3571538,3571537,0.999999720008579
3442696,3442694,0.999999419059946
3753183,3753183,1.0
3428624,3428624,1.0
3562551,3562550,0.9999997193022641
3497913,3497913,1.0
3562275,3562275,1.0
3583196,3583196,1.0
3441295,3441101,0.9999436258733994
3439090,3438891,0.999942135855706
3390367,3390367,1.0
3427222,3427222,1.0
3258357,3258356,0.9999996930968583
3393905,3393905,1.0
3499277,3499277,1.0
3319077,3319077,1.0
3495198,3495196,0.9999994277863514
3435553,3435553,1.0
3272496,3272495,0.9999996944228503
3463974,3463970,0.9999988452569216
3538444,3538422,0.9999937825778789
3386329,3386329,1.0
3543064,3543063,0.9999997177584148
3666497,3666497,1.0
3661035,3661031,0.9999989074127945
3679156,3679156,1.0
3682288,3682288,1.0
3652051,3652048,0.9999991785437826
3390255,3390255,1.0
3389914,3389914,1.0
3389936,3389936,1.0
3646413,3645125,0.9996467761605721
3648525,3647188,0.9996335505443981
3774170,3771918,0.9994033125163944
3401480,3401093,0.9998862259957431
3400729,3400193,0.9998423867353147
3589643,3588951,0.9998072231695464
3389914,3389914,1.0
3390302,3390301,0.9999997050410259
3388150,3388150,1.0
3392078,3392078,1.0
3393929,3393929,1.0
3391694,3391694,1.0
3393627,3393627,1.0
3404203,3404203,1.0
3393145,3393145,1.0
3394496,3394496,1.0
3390370,3390369,0.9999997050469418
3400744,3400744,1.0
3400897,3400897,1.0
3399926,3399926,1.0
3389936,3389936,1.0
3399644,3399644,1.0
3400505,3400505,1.0
3402794,3402793,0.99999970612385
3388689,3388688,0.9999997049006267
3390546,3390546,1.0
3389820,3389820,1.0
3391276,3391276,1.0
3401818,3401818,1.0
3401224,3401224,1.0
3401353,3401353,1.0
3401553,3401553,1.0
3390263,3390262,0.9999997050376328
3390266,3390266,1.0
3401942,3401942,1.0
3401858,3401858,1.0
3661035,3661031,0.9999989074127945
3392176,3392176,1.0
3391500,3391500,1.0
3388334,3388333,0.9999997048697088
3391609,3391609,1.0
3390288,3390288,1.0
3389277,3389275,0.9999994099036461
3400375,3400375,1.0
3662409,3662409,1.0
3404253,3404253,1.0
3389305,3389305,1.0
3398692,3398692,1.0
3399701,3399701,1.0
3392203,3392203,1.0
3391227,3391227,1.0
3391263,3391263,1.0
3390043,3390042,0.9999997050184909
3402907,3402907,1.0
3392580,3392580,1.0
3405188,3405188,1.0
3390321,3390321,1.0
3389781,3389781,1.0
3400282,3400282,1.0
3390408,3390407,0.9999997050502476
3404349,3404349,1.0
3392033,3392033,1.0
3388577,3388577,1.0
3401041,3401041,1.0
3400178,3400178,1.0
3400384,3400384,1.0
3394424,3394424,1.0
3395437,3395437,1.0
3398267,3398267,1.0
3396199,3396199,1.0
3396972,3396972,1.0
3394969,3394969,1.0
3397434,3397433,0.999999705660213
3395688,3395688,1.0
3404906,3404906,1.0
3664300,3664300,1.0
3384533,3382870,0.9995086471309336
3362152,3361906,0.9999268325762786
3363101,3362619,0.9998566798915643
3372603,3372061,0.9998392932699165
3453982,3453101,0.9997449320812906
3553824,3553726,0.9999724240705223
3264206,3264206,1.0
3711534,3711529,0.9999986528481215
3649843,3649843,1.0
3473152,3471599,0.9995528557345028
3498882,3498632,0.9999285486049544
3475823,3475001,0.9997635092465871
3520787,3520562,0.9999360938335662
3358494,3358006,0.9998546967777819
3409751,3409419,0.9999026321863386
3405087,3405010,0.9999773867745523
3396967,3396364,0.9998224887083095
3443625,3442569,0.9996933464009583
3683652,3682287,0.9996294438236837
3459865,3459149,0.9997930555093912
3512962,3512412,0.999843436962882
3419601,3419601,1.0
3501569,3501569,1.0
3666554,3666554,1.0
3475634,3475633,0.9999997122827087
3429439,3429439,1.0
3447361,3447352,0.9999973893073572
3535096,3526277,0.9975053011290217
3390523,3390523,1.0
3342200,3342200,1.0
3346080,3346080,1.0
3338613,3338613,1.0
3369253,3369249,0.9999988127932216
3516701,3516701,1.0
3371106,3371105,0.9999997033614487
3372071,3372071,1.0
3369961,3369960,0.9999997032606609
3364186,3364186,1.0
3491958,3491958,1.0
3368532,3368530,0.999999406269556
3408706,3408701,0.9999985331677181
3366787,3366787,1.0
3482467,3482465,0.9999994256944861
3278624,3278624,1.0
3403464,3403464,1.0
3357800,3357799,0.9999997021859551
3443745,3443745,1.0
3331329,3331329,1.0
3338524,3338519,0.9999985023321684
3357530,3357530,1.0
3446718,3446715,0.9999991296067737
3281012,3281008,0.999998780863953
3369475,3369475,1.0
3429833,3429831,0.9999994168812301
3247518,3247518,1.0
3237812,3237812,1.0
3347135,3347127,0.9999976098962247
3408960,3408959,0.9999997066554023
3369670,3369666,0.9999988129401396
3367741,3367741,1.0
3369069,3369069,1.0
3352074,3352074,1.0
3310896,3310895,0.9999996979669552
3347297,3347296,0.9999997012514874
3364339,3364339,1.0
3367883,3367883,1.0
3323507,3323506,0.9999996991130152
3360504,3360503,0.9999997024255886
3223987,3223987,1.0
3312198,3312197,0.9999996980856821
3248394,3248394,1.0
3309978,3309978,1.0
3317548,3317547,0.9999996985725602
3353829,3353829,1.0
3340423,3340420,0.9999991019101473
3311600,3311592,0.9999975842493055
3367831,3367831,1.0
3367071,3367066,0.9999985150298286
3239867,3239867,1.0
3572504,3572504,1.0
3569614,3569612,0.9999994397153306
3602259,3602255,0.9999988895856738
3609292,3609292,1.0
3621053,3621048,0.999998619186187
3548796,3548795,0.9999997182142901
3611449,3611445,0.9999988924113286
3586737,3586737,1.0
3596363,3596358,0.9999986097065285
3602127,3602124,0.999999167158737
3598140,3598138,0.999999444157259
3603735,3603734,0.9999997225101179
3355915,3355913,0.999999404037349
3311213,3311213,1.0
3343526,3343525,0.9999997009145435
3518713,3518712,0.9999997158051822
3468534,3468531,0.9999991350812764
3403370,3403368,0.9999994123471735
3576503,3576500,0.9999991611918122
3586105,3586099,0.9999983268755377
3551631,3551630,0.9999997184392185
3573465,3573458,0.9999980411169551
3531665,3531662,0.9999991505423079
3559797,3559794,0.9999991572553154
3511206,3511203,0.9999991455927109
3546887,3546880,0.9999980264383951
3547347,3547341,0.9999983085951276
3494985,3494977,0.9999977110059127
3357925,3357924,0.9999997021970414
3376929,3376929,1.0
3369374,3369371,0.9999991096268921
3359977,3359977,1.0
3320283,3320283,1.0
3328505,3328501,0.9999987982592785
3684924,3684777,0.9999601077254239
