subject_length,matched_bases,similarity
3875,3875,1.0
10162,10162,1.0
10445,10445,1.0
6041,6041,1.0
3557,3557,1.0
4650,4650,1.0
10153,10153,1.0
9235,9235,1.0
3631,3631,1.0
10072,10072,1.0
5682,5682,1.0
9166,9166,1.0
9266,9266,1.0
4981,4981,1.0
5635,5635,1.0
10856,10856,1.0
3608,3608,1.0
8313,8313,1.0
9789,9789,1.0
3325,3325,1.0
9058,9058,1.0
13693,13693,1.0
9287,9287,1.0
9820,9820,1.0
3668,3668,1.0
3891,3891,1.0
7388,7388,1.0
9658,9658,1.0
10423,10423,1.0
9440,9440,1.0
9301,9301,1.0
8307,8307,1.0
10153,10153,1.0
5117,5117,1.0
2613,2613,1.0
9668,9668,1.0
9614,9614,1.0
4168,4168,1.0
8342,8342,1.0
9481,9481,1.0
8951,8951,1.0
9635,9635,1.0
6111,6111,1.0
8905,8905,1.0
8253,8253,1.0
8772,8772,1.0
6083,6083,1.0
2571,2571,1.0
3770,3770,1.0
12044,12044,1.0
4886,4886,1.0
2835,2835,1.0
9596,9596,1.0
3259,3259,1.0
3085,3085,1.0
8964,8964,1.0
4225,4225,1.0
4778,4778,1.0
8114,8114,1.0
11507,11507,1.0
9596,9596,1.0
5037,5037,1.0
4250,4250,1.0
8903,8903,1.0
9480,9480,1.0
3663,3663,1.0
2892,2892,1.0
3611,3611,1.0
5032,5032,1.0
3679,3679,1.0
2872,2872,1.0
5917,5917,1.0
2816,2816,1.0
10857,10857,1.0
2012,2012,1.0
7418,7418,1.0
2275,2275,1.0
6288,6288,1.0
10841,10841,1.0
8673,8673,1.0
5102,5102,1.0
2469,2469,1.0
2704,2704,1.0
8978,8978,1.0
13776,13776,1.0
3737,3737,1.0
8318,8318,1.0
2143,2143,1.0
1370,1370,1.0
4668,4668,1.0
1375,1375,1.0
2750,2750,1.0
2781,2781,1.0
1311,1311,1.0
8566,8566,1.0
11748,11748,1.0
4931,4931,1.0
10182,10182,1.0
14984,14984,1.0
5558,5558,1.0
12209,12209,1.0
4635,4635,1.0
208501,208501,1.0
6271,6271,1.0
9956,9956,1.0
4467,4467,1.0
5659,5659,1.0
6003,6003,1.0
4884,4884,1.0
2945,2945,1.0
3883,3883,1.0
2696,2696,1.0
2847,2847,1.0
4683,4683,1.0
2841,2841,1.0
9903,9903,1.0
9876,9876,1.0
4739,4739,1.0
4112,4112,1.0
4443,4443,1.0
2790,2790,1.0
2972,2972,1.0
5144,5144,1.0
4947,4947,1.0
9733,9733,1.0
8999,8999,1.0
15441,15441,1.0
11226,11226,1.0
12965,12965,1.0
9952,9952,1.0
16121,16121,1.0
9096,9096,1.0
4975,4975,1.0
164540,164540,1.0
4571,4571,1.0
6718,6718,1.0
7404,7404,1.0
4605,4605,1.0
10310,10310,1.0
3491,3491,1.0
2714,2714,1.0
2976,2976,1.0
12473,12473,1.0
3042,3042,1.0
9939,9939,1.0
15446,15446,1.0
2738,2738,1.0
1364,1364,1.0
1347,1347,1.0
10017,10017,1.0
173861,173861,1.0
10173,10173,1.0
10095,10095,1.0
7414,7414,1.0
4100,4100,1.0
10173,10173,1.0
10182,10182,1.0
10173,10173,1.0
30353,30353,1.0
11743,11743,1.0
2696,2696,1.0
9314,9314,1.0
7977,7977,1.0
11731,11731,1.0
4297,4297,1.0
10644,10644,1.0
8197,8197,1.0
4059,4059,1.0
9305,9305,1.0
6216,6216,1.0
10647,10647,1.0
2836,2836,1.0
11448,11448,1.0
10755,10755,1.0
9558,9558,1.0
11652,11652,1.0
9421,9421,1.0
6527,6527,1.0
8824,8824,1.0
10266,10266,1.0
10232,10232,1.0
10251,10251,1.0
10215,10215,1.0
10203,10203,1.0
10269,10269,1.0
11330,11330,1.0
11525,11525,1.0
2822,2822,1.0
9547,9547,1.0
12548,12548,1.0
9961,9961,1.0
10655,10655,1.0
3243,3243,1.0
17562,17562,1.0
2208,2208,1.0
4676,4676,1.0
7533,7533,1.0
7454,7454,1.0
7958,7958,1.0
4576,4576,1.0
2196,2196,1.0
2182,2182,1.0
4742,4742,1.0
7991,7991,1.0
4729,4729,1.0
2243,2243,1.0
376207,376207,1.0
7475,7475,1.0
3880,3880,1.0
111453,107881,0.9679506159547073
2784,2784,1.0
144673,144673,1.0
7329,7329,1.0
6712,6712,1.0
10101,10101,1.0
7949,7949,1.0
11094,11094,1.0
1228,1228,1.0
7092,7092,1.0
7085,7085,1.0
7746,7746,1.0
6640,6640,1.0
9096,9096,1.0
10519,10519,1.0
8882,8882,1.0
8335,8335,1.0
8630,8630,1.0
8518,8518,1.0
6612,6612,1.0
152388,152388,1.0
10884,10884,1.0
10937,10937,1.0
9506,9506,1.0
9111,9111,1.0
9748,9748,1.0
10050,10050,1.0
7615,7615,1.0
7903,7903,1.0
9136,9136,1.0
10897,10897,1.0
6730,6730,1.0
7429,7429,1.0
5953,5953,1.0
9555,9555,1.0
3170,3170,1.0
1873,1873,1.0
15098,15098,1.0
9834,9834,1.0
5060,5060,1.0
5014,5014,1.0
4752,4752,1.0
4877,4877,1.0
13389,13389,1.0
10493,10493,1.0
10370,10370,1.0
4196,4196,1.0
13202,13202,1.0
7253,7253,1.0
5845,5845,1.0
5945,5945,1.0
115042,115042,1.0
350731,350731,1.0
5052,5052,1.0
7326,7326,1.0
5269,5269,1.0
7398,7398,1.0
5979,5979,1.0
204237,204237,1.0
7461,7461,1.0
10000,10000,1.0
5879,5879,1.0
8696,8696,1.0
8372,8372,1.0
5225,5225,1.0
8468,8468,1.0
35555,35555,1.0
395405,395405,1.0
9580,9580,1.0
6656,6656,1.0
4562,4562,1.0
9760,9760,1.0
11450,11450,1.0
8399,8399,1.0
4242,4242,1.0
147346,147346,1.0
13104,13104,1.0
12957,12957,1.0
13205,13205,1.0
13209,13209,1.0
11528,11528,1.0
7066,7066,1.0
10863,10863,1.0
15596,15596,1.0
5070,5070,1.0
11181,11181,1.0
6386,6386,1.0
11422,11422,1.0
13294,13294,1.0
13784,13784,1.0
4981,4981,1.0
13695,13695,1.0
13593,13593,1.0
10853,10853,1.0
12536,12536,1.0
15721,15721,1.0
13155,13155,1.0
10968,10968,1.0
11457,11457,1.0
12403,12403,1.0
11290,11290,1.0
13189,13189,1.0
13070,13070,1.0
10941,10941,1.0
13141,13141,1.0
1844,1844,1.0
11355,11355,1.0
11478,11478,1.0
11397,11397,1.0
12193,12193,1.0
7299,7299,1.0
8019,8019,1.0
9403,9395,0.9991492076996703
3383,3383,1.0
3316,3316,1.0
7812,7701,0.9857910906298003
8541,8541,1.0
207914,207914,1.0
34190,34190,1.0
36391,36391,1.0
36306,36306,1.0
8349,8349,1.0
36493,36493,1.0
33356,33356,1.0
32735,32735,1.0
29923,29923,1.0
35439,35439,1.0
35035,35035,1.0
2971,2971,1.0
6958,6958,1.0
33945,33945,1.0
9428,9428,1.0
14964,14964,1.0
5819,5819,1.0
8216,8216,1.0
27682,27682,1.0
9445,9445,1.0
6347,6347,1.0
28487,28487,1.0
1902,1902,1.0
2572,2572,1.0
3420,3420,1.0
20414,20414,1.0
29812,29812,1.0
8136,8136,1.0
5889,5889,1.0
5898,5898,1.0
5921,5921,1.0
2389,2389,1.0
9126,9126,1.0
5877,5877,1.0
167212,167212,1.0
10646,10646,1.0
1819,1819,1.0
3367,3367,1.0
2857,2857,1.0
2100,2100,1.0
9324,9324,1.0
10867,10867,1.0
2709,2709,1.0
2968,2968,1.0
13766,13766,1.0
11470,11470,1.0
9176,9176,1.0
6363,6363,1.0
6363,6363,1.0
9969,9969,1.0
2105,2105,1.0
2199,2199,1.0
2211,2211,1.0
2231,2231,1.0
5533,5533,1.0
5144,5144,1.0
8612,8612,1.0
8703,8703,1.0
9691,9691,1.0
5189,5189,1.0
10026,10026,1.0
127941,127941,1.0
3387,3387,1.0
7279,7279,1.0
7996,7996,1.0
2653,2653,1.0
1908,1908,1.0
1928,1928,1.0
8080,8080,1.0
7582,7582,1.0
2745,2745,1.0
7676,7676,1.0
7476,7476,1.0
7462,7462,1.0
6295,6295,1.0
35030,35030,1.0
7480,7480,1.0
1971,1971,1.0
3024,3024,1.0
2343,2343,1.0
3925,3925,1.0
1942,1942,1.0
12614,12614,1.0
11851,11851,1.0
5772,5772,1.0
4832,4832,1.0
18848,18848,1.0
12102,12102,1.0
11092,11092,1.0
11900,11900,1.0
10152,10152,1.0
10232,10232,1.0
176688,176688,1.0
9426,9426,1.0
6930,6930,1.0
2784,2784,1.0
9780,9780,1.0
204055,204055,1.0
200223,200223,1.0
10187,10187,1.0
5850,5850,1.0
7194,7194,1.0
2585,2585,1.0
3081,3081,1.0
2204,2204,1.0
8218,8218,1.0
7600,7600,1.0
2629,2629,1.0
30620,30620,1.0
304,304,1.0
6203,6203,1.0
6564,6564,1.0
2611,2611,1.0
6339,6339,1.0
7964,7964,1.0
142974,142974,1.0
8681,8681,1.0
9932,9932,1.0
12426,12426,1.0
142925,142925,1.0
3453,3453,1.0
3453,3453,1.0
293123,293123,1.0
6861,6861,1.0
9283,9283,1.0
20106,20106,1.0
6692,6692,1.0
9130,9130,1.0
4990,4990,1.0
13156,13156,1.0
2255,2255,1.0
648,648,1.0
1473573,1473473,0.9999321377359656
18222,18222,1.0
9693,9693,1.0
6125,6125,1.0
1723,1723,1.0
9500,9500,1.0
5656,5656,1.0
2571,2571,1.0
2581,2581,1.0
2892,2892,1.0
181035,181035,1.0
7507,7507,1.0
7682,7682,1.0
1811,1811,1.0
7502,7502,1.0
2194,2194,1.0
2963,2963,1.0
7836,7836,1.0
2974,2974,1.0
2740,2740,1.0
7392,7392,1.0
2798,2798,1.0
7677,7677,1.0
12512,1907,0.15241368286445012
6519,6519,1.0
6233,6233,1.0
127879,127879,1.0
5745,5745,1.0
10252,10252,1.0
8448,8448,1.0
3482,3482,1.0
3253,3253,1.0
3960,3960,1.0
1413,1413,1.0
1838258,1838258,1.0
2003191,2003191,1.0
2077288,2077288,1.0
20222,20222,1.0
16823,4838,0.2875824763716341
12230,12230,1.0
15462,15462,1.0
15378,15378,1.0
15140,15140,1.0
13106,13106,1.0
10881,10881,1.0
14409,14409,1.0
12790,12790,1.0
12486,12486,1.0
12625,12624,0.9999207920792079
12659,12659,1.0
12674,12674,1.0
11092,11092,1.0
11135,11135,1.0
11271,11271,1.0
11068,11068,1.0
15411,15411,1.0
15264,15264,1.0
15370,15370,1.0
30111,30111,1.0
27318,27318,1.0
20795,20795,1.0
20307,20307,1.0
9655,9655,1.0
10967,10967,1.0
7245,7245,1.0
7373,7373,1.0
8530,8530,1.0
7398,7398,1.0
7399,7399,1.0
7367,7367,1.0
7295,7295,1.0
7441,7441,1.0
7137,7137,1.0
7208,7208,1.0
7570,7570,1.0
7406,7406,1.0
7563,7563,1.0
7399,7399,1.0
7272,7272,1.0
7339,7339,1.0
9905,9905,1.0
9431,9431,1.0
9073,9073,1.0
8255,8255,1.0
6463,6463,1.0
6532,6532,1.0
43810,43810,1.0
3229,3229,1.0
3064,3064,1.0
3193,3193,1.0
3312,3312,1.0
3234,3234,1.0
3153,3153,1.0
3301,3301,1.0
3246,3246,1.0
3676,3676,1.0
2871,2871,1.0
2912,2912,1.0
2199,2199,1.0
2019,2019,1.0
2002,2002,1.0
2454,2454,1.0
3208,3208,1.0
3198,3198,1.0
3197,3197,1.0
3223,3223,1.0
3187,3187,1.0
3175,3175,1.0
3198,3198,1.0
3187,3187,1.0
3230,3230,1.0
3223,3223,1.0
3257,3257,1.0
2899,2899,1.0
137998,137998,1.0
107439,107439,1.0
175360,175360,1.0
7203,7203,1.0
7120,7120,1.0
7609,7609,1.0
7444,7444,1.0
1862,1862,1.0
1760,1760,1.0
2094,2094,1.0
1880,1880,1.0
1944,1944,1.0
2069,2069,1.0
1935,1935,1.0
1699,1699,1.0
1771,1771,1.0
1741,1741,1.0
1818,1818,1.0
1688,1688,1.0
2379,2379,1.0
1746,1746,1.0
1760,1760,1.0
1844,1844,1.0
1809,1809,1.0
1923,1923,1.0
1916,1916,1.0
1838,1838,1.0
1838,1838,1.0
1760,1760,1.0
1750,1750,1.0
1761,1761,1.0
1757,1757,1.0
1764,1764,1.0
1843,1843,1.0
1759,1759,1.0
1740,1740,1.0
1867,1867,1.0
1780,1780,1.0
1794,1794,1.0
1795,1795,1.0
1710,1710,1.0
13387,13387,1.0
16883,16883,1.0
14817,14817,1.0
9531,9531,1.0
9143,9143,1.0
9188,9188,1.0
8883,8883,1.0
9687,9687,1.0
9609,9609,1.0
9188,9188,1.0
8880,8880,1.0
10479,10479,1.0
10465,10465,1.0
10767,10767,1.0
9538,9538,1.0
9777,9777,1.0
2629,2629,1.0
2621,2621,1.0
2626,2626,1.0
2754,2754,1.0
2788,2788,1.0
2615,2615,1.0
2761,2761,1.0
2728,2728,1.0
2749,2749,1.0
2740,2740,1.0
2652,2652,1.0
2751,2751,1.0
2609,2609,1.0
2739,2739,1.0
2753,2753,1.0
2762,2762,1.0
2687,2687,1.0
2600,2600,1.0
2633,2633,1.0
2603,2603,1.0
2664,2664,1.0
2666,2666,1.0
2605,2605,1.0
2771,2771,1.0
2764,2764,1.0
2803,2803,1.0
2619,2619,1.0
2639,2639,1.0
2617,2617,1.0
2735,2735,1.0
2739,2739,1.0
2758,2758,1.0
2747,2747,1.0
2645,2645,1.0
2602,2602,1.0
2744,2744,1.0
2832,2832,1.0
2557,2557,1.0
2200,2200,1.0
2193,2193,1.0
2238,2238,1.0
2145,2145,1.0
2190,2190,1.0
2191,2191,1.0
2250,2250,1.0
2172,2172,1.0
2250,2250,1.0
2205,2205,1.0
2230,2230,1.0
2155,2155,1.0
2185,2185,1.0
2140,2140,1.0
2209,2209,1.0
2237,2237,1.0
2233,2233,1.0
2109,2109,1.0
2202,2202,1.0
2310,2310,1.0
2153,2153,1.0
1998,1998,1.0
2220,2220,1.0
2217,2217,1.0
3278,3278,1.0
6965,6965,1.0
103531,103531,1.0
380011,380011,1.0
7510,7510,1.0
7344,7344,1.0
7574,7574,1.0
7668,7668,1.0
7531,7531,1.0
7899,7899,1.0
7891,7891,1.0
7238,7238,1.0
7203,7203,1.0
7226,7226,1.0
7227,7227,1.0
7622,7622,1.0
8249,8249,1.0
7519,7519,1.0
5050,5050,1.0
4441,4441,1.0
4615,4615,1.0
5263,5263,1.0
5439,5439,1.0
4786,4786,1.0
5267,5267,1.0
4395,4395,1.0
4986,4986,1.0
5342,5342,1.0
5049,5049,1.0
5205,5205,1.0
4822,4822,1.0
4936,4936,1.0
5114,5114,1.0
5249,5249,1.0
274793,274793,1.0
5040,5040,1.0
5019,5019,1.0
5187,5187,1.0
5058,5058,1.0
5371,5371,1.0
5067,5067,1.0
8174,8174,1.0
8208,8208,1.0
9455,9455,1.0
9100,9100,1.0
11385,11385,1.0
11395,11395,1.0
11391,11391,1.0
11344,11344,1.0
11494,11494,1.0
11530,11530,1.0
1371,1371,1.0
1359,1359,1.0
1351,1351,1.0
1350,1350,1.0
1333,1333,1.0
1359,1359,1.0
1359,1359,1.0
1338,1338,1.0
1377,1377,1.0
1346,1346,1.0
1342,1342,1.0
1371,1371,1.0
1334,1334,1.0
1337,1337,1.0
4590,4590,1.0
4587,4587,1.0
4619,4619,1.0
4944,4944,1.0
1245,1245,1.0
9164,3365,0.36719773024879965
11465,11465,1.0
3811,3811,1.0
28586,28586,1.0
2755,2755,1.0
2753,2753,1.0
2804,2804,1.0
6944,6944,1.0
2778,2778,1.0
8749,8749,1.0
2747,2747,1.0
9599,9599,1.0
2748,2748,1.0
2659,2659,1.0
2755,2755,1.0
7852,7852,1.0
2622,2622,1.0
1358,1358,1.0
1096,1096,1.0
2634,2634,1.0
2781,2781,1.0
5515,5515,1.0
2745,2745,1.0
2756,2756,1.0
5105,5105,1.0
2769,2769,1.0
1356,1356,1.0
2764,2764,1.0
1398,1398,1.0
1401,1401,1.0
12298,12298,1.0
2753,2753,1.0
7324,7324,1.0
9283,9283,1.0
2428,2428,1.0
1367,1367,1.0
1348,1348,1.0
1350,1350,1.0
5194,5194,1.0
5228,5228,1.0
5109,5109,1.0
13669,13669,1.0
1100,1100,1.0
1306,1306,1.0
1093,1093,1.0
2744,2744,1.0
9101,9101,1.0
1021,1021,1.0
1000,1000,1.0
7264,7264,1.0
2758,2758,1.0
2746,2746,1.0
11276,11276,1.0
8881,8881,1.0
2609,2609,1.0
2590,2590,1.0
2629,2629,1.0
2608,2608,1.0
2638,2638,1.0
2767,2767,1.0
1370,1370,1.0
1359,1359,1.0
1300,1300,1.0
2731,2731,1.0
8178,8178,1.0
8327,8327,1.0
2759,2759,1.0
9448,9448,1.0
2767,2767,1.0
7702,7702,1.0
7438,7438,1.0
7805,7805,1.0
2601,2601,1.0
5348,2819,0.5271129394166043
2813,2813,1.0
1367,1367,1.0
2751,2751,1.0
7333,7333,1.0
1010,1010,1.0
996,996,1.0
1022,1022,1.0
1009,1009,1.0
1003,1003,1.0
8259,8259,1.0
2739,2739,1.0
9702,9702,1.0
8804,8804,1.0
8810,8810,1.0
15444,15444,1.0
15180,15180,1.0
14926,14926,1.0
14931,14931,1.0
15017,15017,1.0
10843,10843,1.0
13296,13296,1.0
11649,11649,1.0
12118,12118,1.0
13220,13220,1.0
11954,11954,1.0
12957,12957,1.0
12212,12212,1.0
11684,11684,1.0
12258,12258,1.0
11744,11744,1.0
11764,11764,1.0
40930,40930,1.0
1900,1900,1.0
107772,107772,1.0
7688,7688,1.0
7138,7138,1.0
7497,7497,1.0
7704,7704,1.0
7339,7339,1.0
7773,7773,1.0
7409,7409,1.0
3873,3873,1.0
5407,5407,1.0
5038,5038,1.0
4995,4995,1.0
4832,4832,1.0
4822,4822,1.0
4909,4909,1.0
4456,4456,1.0
5148,5148,1.0
5172,5172,1.0
5284,5284,1.0
2600,2600,1.0
2609,2609,1.0
2609,2609,1.0
2575,2575,1.0
2580,2580,1.0
2408,2408,1.0
2459,2459,1.0
2460,2460,1.0
2471,2471,1.0
2459,2459,1.0
2565,2565,1.0
2516,2516,1.0
2582,2582,1.0
2575,2575,1.0
2609,2609,1.0
2640,2640,1.0
2601,2601,1.0
2403,2403,1.0
2600,2600,1.0
1377,1377,1.0
1360,1360,1.0
12823,12823,1.0
7268,7268,1.0
8249,8249,1.0
8017,8017,1.0
8902,8902,1.0
8973,8973,1.0
16236,16236,1.0
15342,15342,1.0
16050,16050,1.0
15516,15516,1.0
15522,15522,1.0
13350,13350,1.0
11287,11287,1.0
13170,13170,1.0
13038,13038,1.0
11121,11121,1.0
30148,30148,1.0
25425,25425,1.0
7782,7782,1.0
8201,8201,1.0
7746,7746,1.0
131557,131557,1.0
1742,1742,1.0
1856,1856,1.0
14714,14714,1.0
14072,14072,1.0
10376,10376,1.0
10254,10254,1.0
8431,8431,1.0
1354,1354,1.0
14904,14904,1.0
13373,13373,1.0
1370,1370,1.0
1361,1361,1.0
1391,1391,1.0
9560,9560,1.0
10950,10950,1.0
12983,12983,1.0
1385,1385,1.0
333,333,1.0
11700,11700,1.0
19043,19043,1.0
7556,7556,1.0
7536,7536,1.0
7745,7745,1.0
1805,1805,1.0
2928,2928,1.0
8112,8112,1.0
3533,3533,1.0
9585,9585,1.0
6635,6635,1.0
2692,2692,1.0
2777,2777,1.0
4146,4146,1.0
7567,7567,1.0
3161,3161,1.0
3173,3173,1.0
2213,2213,1.0
2290,2290,1.0
2040,2040,1.0
1987,1987,1.0
2010,2010,1.0
2244,2244,1.0
1905,1905,1.0
1937,1937,1.0
1769,1769,1.0
2174,2174,1.0
2826,2826,1.0
5360,5360,1.0
5312,5312,1.0
2222,2222,1.0
2270,2270,1.0
2199,2199,1.0
2494,2494,1.0
1860,1860,1.0
2103,2103,1.0
2546,2546,1.0
2054,2054,1.0
2232,2232,1.0
2125,2125,1.0
2142,2142,1.0
6357,6357,1.0
5398,5398,1.0
2176,2176,1.0
2125,2125,1.0
2321,2321,1.0
2093,2093,1.0
2123,2123,1.0
2134,2134,1.0
4662,4662,1.0
5497,5497,1.0
2212,2212,1.0
2246,2246,1.0
2336,2336,1.0
2112,2112,1.0
1899,1899,1.0
8971,8971,1.0
4026,4026,1.0
3028,3028,1.0
6310,6310,1.0
41178,41178,1.0
2218,2218,1.0
1955,1955,1.0
1889,1889,1.0
2127,2127,1.0
3226,3226,1.0
1991,1991,1.0
1995,1995,1.0
1997,1997,1.0
2205,2205,1.0
2188,2188,1.0
2309,2309,1.0
4892,4892,1.0
5004,5004,1.0
6434,6434,1.0
2220,2220,1.0
2156,2156,1.0
2152,2152,1.0
2055,2055,1.0
2046,2046,1.0
3156,3156,1.0
1587,1587,1.0
5909,5909,1.0
5907,5907,1.0
1805,1805,1.0
4982,4982,1.0
4660,4660,1.0
4671,4671,1.0
3356,3356,1.0
3333,3333,1.0
2445,2445,1.0
4979,4979,1.0
4844,4844,1.0
2445,2445,1.0
1931,1931,1.0
1760,1760,1.0
2203,2203,1.0
1890,1890,1.0
2085,2085,1.0
6252,6252,1.0
6219,6219,1.0
2603,2603,1.0
11798,11798,1.0
5228,5228,1.0
20949,20949,1.0
183261,183261,1.0
2843,2843,1.0
5215,5215,1.0
147790,147790,1.0
5329,5329,1.0
11699,11699,1.0
2730,2730,1.0
1361,1361,1.0
7446,7446,1.0
8071,8071,1.0
5890,5890,1.0
4993,4993,1.0
6994,6994,1.0
11336,11336,1.0
6373,6373,1.0
7679,7679,1.0
15205,15205,1.0
3387,3387,1.0
3389,3389,1.0
8620,8620,1.0
3999,3999,1.0
2812,2812,1.0
7390,7390,1.0
6818,6818,1.0
5234,5234,1.0
2803,2803,1.0
7644,7644,1.0
7424,7424,1.0
15763,15763,1.0
2945,2945,1.0
15322,15322,1.0
5422,5422,1.0
2645,2628,0.9935727788279773
8225,8225,1.0
8300,8300,1.0
8809,8809,1.0
2296,2296,1.0
7126,7126,1.0
11291,11291,1.0
3601,3601,1.0
12313,12313,1.0
8977,8977,1.0
12940,12940,1.0
11413,11413,1.0
3394,3394,1.0
3423,3423,1.0
3433,3433,1.0
3408,3408,1.0
8966,8966,1.0
1989,1989,1.0
1740,1740,1.0
1639,1639,1.0
5068,5068,1.0
11798,11798,1.0
4696,4696,1.0
9552,9552,1.0
10744,10744,1.0
7373,7373,1.0
7726,7726,1.0
130202,130202,1.0
5249,5249,1.0
5397,5397,1.0
19936,19936,1.0
10804,10804,1.0
8838,8838,1.0
165695,165695,1.0
8138,8138,1.0
11919,11919,1.0
166748,166748,1.0
2505,2505,1.0
119054,119054,1.0
7173,7173,1.0
4880,4880,1.0
21527,21527,1.0
3977,3977,1.0
8536,8536,1.0
8620,8620,1.0
6208,6208,1.0
7285,7285,1.0
12626,12626,1.0
4947,4947,1.0
6310,6310,1.0
4825,4825,1.0
7864,7864,1.0
9784,9784,1.0
2997,2997,1.0
5541,5541,1.0
1778,1778,1.0
7372,7372,1.0
2748,2748,1.0
7456,7456,1.0
9002,9002,1.0
6278,6278,1.0
10609,10609,1.0
10310,10310,1.0
5415,5415,1.0
6735,6735,1.0
9952,9952,1.0
2070,2070,1.0
5281,5281,1.0
8393,8393,1.0
7408,7408,1.0
2895,2895,1.0
5252,5252,1.0
4939,4939,1.0
5082,5082,1.0
5160,5160,1.0
4586,4586,1.0
3478,3478,1.0
3412,3412,1.0
11230,11230,1.0
1712,1712,1.0
2029,2029,1.0
2046,2046,1.0
2197,2197,1.0
11713,11713,1.0
7624,7624,1.0
4857,4857,1.0
8145,8145,1.0
6453,6453,1.0
10663,10663,1.0
5016,5016,1.0
5082,5082,1.0
5491,5491,1.0
2077,2077,1.0
6001,6001,1.0
158250,158250,1.0
10280,10280,1.0
1702,1702,1.0
8051,8051,1.0
6453,6453,1.0
2379,2379,1.0
9214,9214,1.0
3406,3406,1.0
7131,7131,1.0
6985,6985,1.0
4726,4726,1.0
5038,5038,1.0
1264,1264,1.0
19275,19275,1.0
155555,155555,1.0
7967,7967,1.0
8625,8625,1.0
3243,3243,1.0
8890,8890,1.0
6303,6303,1.0
5034,5034,1.0
3743,3743,1.0
2480,2480,1.0
7876,7876,1.0
7312,7312,1.0
35906,35906,1.0
8139,8139,1.0
4978,4978,1.0
6052,6052,1.0
2066,2066,1.0
3187,3187,1.0
2394,2394,1.0
2293,2293,1.0
10910,10910,1.0
10836,10836,1.0
4554,4554,1.0
4382,4382,1.0
7935,7935,1.0
7292,7292,1.0
1711,1711,1.0
4911,4911,1.0
5327,5327,1.0
5941,5941,1.0
10794,10794,1.0
3443,3443,1.0
3411,3411,1.0
2942,2942,1.0
1991,1991,1.0
2016,2016,1.0
1914,1914,1.0
7863,7863,1.0
7342,7342,1.0
12774,12774,1.0
7869,7869,1.0
10311,10311,1.0
112307,112307,1.0
9503,9503,1.0
5206,5206,1.0
3991,3991,1.0
4962,4962,1.0
15954,15954,1.0
7106,7106,1.0
10198,10198,1.0
14663,14663,1.0
8192,8192,1.0
9811,9811,1.0
7167,7167,1.0
7119,7119,1.0
7215,7215,1.0
27952,27952,1.0
1259,1259,1.0
8806,8806,1.0
7106,7106,1.0
8684,8684,1.0
3394,3394,1.0
3687,3687,1.0
7658,7658,1.0
2568,2568,1.0
9228,9228,1.0
5338,5338,1.0
5018,5018,1.0
1886,1886,1.0
2046,2046,1.0
12895,12895,1.0
1899,1899,1.0
8051,8051,1.0
9838,9838,1.0
2747,2747,1.0
11170,11170,1.0
1900,1900,1.0
17320,17320,1.0
7188,7188,1.0
9437,9437,1.0
6060,6060,1.0
2458,2458,1.0
2197,2197,1.0
7107,7107,1.0
5839,5839,1.0
4442,4442,1.0
3554,3554,1.0
1706,1706,1.0
2887,2887,1.0
109270,109270,1.0
46450,46450,1.0
74997,74997,1.0
57701,57701,1.0
31200,31200,1.0
51160,51160,1.0
76174,76174,1.0
37374,37374,1.0
53972,53972,1.0
49186,49186,1.0
43827,43827,1.0
58866,58866,1.0
50348,50348,1.0
43665,43665,1.0
49492,49492,1.0
43226,43226,1.0
50773,50773,1.0
135279,135279,1.0
168733,168733,1.0
160570,160570,1.0
65994,65994,1.0
47575,47575,1.0
37994,37994,1.0
38261,38261,1.0
135400,135400,1.0
66158,66158,1.0
135391,135391,1.0
88308,88308,1.0
50298,50298,1.0
49628,49628,1.0
46723,46723,1.0
37809,37809,1.0
93191,93191,1.0
378379,378379,1.0
58951,58951,1.0
103218,103218,1.0
158136,158136,1.0
43478,43478,1.0
47881,47881,1.0
234900,234900,1.0
40556,40556,1.0
52738,52738,1.0
134973,134973,1.0
49658,49658,1.0
56168,56168,1.0
35284,35284,1.0
37219,37219,1.0
35948,35948,1.0
37429,37429,1.0
38067,38067,1.0
38555,38555,1.0
134073,134073,1.0
42292,42292,1.0
42765,42765,1.0
123490,123490,1.0
47405,47405,1.0
157034,157034,1.0
66182,66182,1.0
91212,91212,1.0
92338,92338,1.0
40493,40493,1.0
70912,70912,1.0
72321,72321,1.0
53018,53018,1.0
41152,41152,1.0
76350,76350,1.0
279845,279845,1.0
40551,40551,1.0
118537,118537,1.0
41402,41402,1.0
41642,41642,1.0
239276,239276,1.0
357154,357154,1.0
47718,47718,1.0
168188,168188,1.0
77874,77874,1.0
84419,84419,1.0
87709,87709,1.0
45415,45415,1.0
41289,41289,1.0
130138,130138,1.0
139928,139928,1.0
188427,188427,1.0
49879,49879,1.0
49419,49419,1.0
51027,51027,1.0
50909,50909,1.0
61818,61818,1.0
61292,61292,1.0
164706,164706,1.0
129454,129454,1.0
43075,43075,1.0
42601,42601,1.0
44389,44389,1.0
43336,43336,1.0
44183,44183,1.0
43707,43707,1.0
43374,43374,1.0
42830,42830,1.0
44371,44371,1.0
60005,60005,1.0
58353,58353,1.0
59173,59173,1.0
75380,75380,1.0
58159,58159,1.0
58279,58279,1.0
57899,57899,1.0
29339,29339,1.0
29491,29491,1.0
29422,29422,1.0
29511,29511,1.0
63513,63513,1.0
