genome_id,name,refseq_acc,bv_assembly_accession,subject_length,bv_len,sim,same_assembly,bv_genome_status,category
1502.3032,Clostridium perfringens CP5,GCF_028437745.1,GCA_028437745.1,3337055,3337055.0,0.2851046806240832,True,WGS,valid genome - discrepancy surfaced by CDGC
1507977.3,Vibrio sp. J2-4,GCF_021728155.1,GCF_001243675.1,5454024,5658438.0,0.1674864283692187,False,WGS,valid genome - discrepancy surfaced by CDGC
1608993.3,Pseudomonas sp. DSM 28140,GCF_004342725.1,GCF_001042975.1,2716742,5004386.0,0.0037846803266559,False,WGS,valid genome - discrepancy surfaced by CDGC
1566379.4,Bradyrhizobium sp. UASWS1016,GCF_001705105.1,GCF_000878315.1,7960052,1047671.0,0.0003947210395107,False,WGS,valid genome - discrepancy surfaced by CDGC
1574623.5,Lyngbya confervoides BDU141951,GCF_000817775.3,GCA_000817775.1,4850174,8799693.0,0.028740824555985,True,Deprecated,flagged (deprecated)
158627.6,Pseudomonas graminis strain PDD-13b-3,GCF_002093745.2,GCA_002093745.1,6020901,5686785.0,0.337857573143953,True,WGS,valid genome - discrepancy surfaced by CDGC
158836.2106,Enterobacter hormaechei EC15999,GCF_027889355.1,GCA_027889355.1,4726309,4726309.0,0.4860065222142691,True,WGS,valid genome - discrepancy surfaced by CDGC
1590.777,Lactobacillus plantarum strain BFE 5092,GCF_900078525.1,,3285094,5206.0,0.0017247603873739,False,Plasmid,plasmid (retrieval convention)
1590.645,Lactobacillus plantarum strain LZ95,GCF_001484005.1,GCA_001484005.1,3322458,48556.0,0.0167625896249102,True,Plasmid,plasmid (retrieval convention)
1604.73,Lactobacillus amylovorus strain 30SC,GCF_000191545.1,GCA_000191545.1,2097766,12568.0,0.005991135331586,True,Plasmid,plasmid (retrieval convention)
1609546.8,endosymbiont DhMRE of Dentiscutata heterogama,GCF_002888635.2,GCA_002888635.1,713033,60375.0,0.0910631064761378,True,WGS,valid genome - discrepancy surfaced by CDGC
1609966.11,Confluentimicrobium sp. EMB200-NS6 strain EMBL200_NS6,GCF_001305615.1,GCA_001305615.1,4147426,184737.0,0.0631758107317647,True,Plasmid,plasmid (retrieval convention)
1639.13267,Listeria monocytogenes N22-1530,GCF_041765095.1,GCA_028527525.1,2917322,2891669.0,0.4105549541668695,False,WGS,valid genome - discrepancy surfaced by CDGC
1640.308,Listeria seeligeri LS22,GCF_027864245.1,GCA_027864245.1,2875051,2875051.0,0.4381484015413987,True,WGS,valid genome - discrepancy surfaced by CDGC
1640.295,Listeria seeligeri LS38,GCF_027863995.1,GCA_027863995.1,2830028,2830028.0,0.4558682811618825,True,WGS,valid genome - discrepancy surfaced by CDGC
1640.292,Listeria seeligeri LS40,GCF_027863935.1,GCA_027863935.1,2864298,2864298.0,0.3358337714860674,True,WGS,valid genome - discrepancy surfaced by CDGC
1647413.7,Anabaena sp. WA102,GCF_001277295.1,GCA_001277295.1,5782034,76597.0,0.0249097462934323,True,Plasmid,plasmid (retrieval convention)
1680.234,,GCF_027683605.1,,2109255,,0.4419456158691102,False,,no current BV-BRC record
1680.2337,Bifidobacterium adolescentis AF51-06b1,GCF_027682745.1,GCA_027682745.1,2202449,2202449.0,0.4030794810685741,True,WGS,valid genome - discrepancy surfaced by CDGC
1680.2297,Bifidobacterium adolescentis AM04S-55,GCF_027663065.1,GCA_027663065.1,2255737,2255737.0,0.4634893163520392,True,WGS,valid genome - discrepancy surfaced by CDGC
1680.2291,Bifidobacterium adolescentis AM104-10,GCF_027659585.1,GCA_027659585.1,2149369,2149369.0,0.2839833458098633,True,WGS,valid genome - discrepancy surfaced by CDGC
1680.2317,Bifidobacterium adolescentis AM110-71,GCF_027674755.1,GCA_027674755.1,2251025,2251025.0,0.4529572083828478,True,WGS,valid genome - discrepancy surfaced by CDGC
1680.2352,Bifidobacterium adolescentis AM87-02CMCA,GCF_027699045.1,GCA_027699045.1,2171544,2171544.0,0.3337058793190467,True,WGS,valid genome - discrepancy surfaced by CDGC
1680.2331,Bifidobacterium adolescentis TM114-59,GCF_027680245.1,GCA_027680245.1,2109669,2109669.0,0.3057967861309049,True,WGS,valid genome - discrepancy surfaced by CDGC
1680.233,,GCF_027680115.1,,2330180,,0.459401419632818,False,,no current BV-BRC record
1681.1191,Bifidobacterium bifidum AM18-64,GCF_027671935.1,GCA_027671935.1,2203217,2203217.0,0.4016159098264038,True,WGS,valid genome - discrepancy surfaced by CDGC
1681.1189,Bifidobacterium bifidum AM42-10,GCF_027669765.1,GCA_027669765.1,2319381,2319381.0,0.3216582355378439,True,WGS,valid genome - discrepancy surfaced by CDGC
1681.1239,Bifidobacterium bifidum F11_hBSD2780061687b_210117,GCF_028202515.1,GCA_028202515.1,2170799,2170799.0,0.3501954810187401,True,WGS,valid genome - discrepancy surfaced by CDGC
1681.1205,Bifidobacterium bifidum OF26-14pH9A,GCF_027693395.1,GCA_027693395.1,2197287,2197287.0,0.2325435867048774,True,WGS,valid genome - discrepancy surfaced by CDGC
1681.1273,Bifidobacterium bifidum RTP21484st2_G9_RTP21484_190118,GCF_028368265.1,GCA_028368265.1,2159966,2159966.0,0.4687133964145732,True,WGS,valid genome - discrepancy surfaced by CDGC
1718.142,Corynebacterium glutamicum strain CP,GCF_001447865.2,GCA_001447865.2,3347344,4447.0,0.001328515981626,True,Plasmid,plasmid (retrieval convention)
1747.1299,Cutibacterium acnes TM114-54,GCF_027680255.1,GCA_027680255.1,2477127,2477127.0,0.3241456735968725,True,WGS,valid genome - discrepancy surfaced by CDGC
1759312.3,Paenibacillus sp. ATY16,GCF_003399985.2,GCA_003399985.1,6788192,1238616.0,0.1837973940631025,True,WGS,valid genome - discrepancy surfaced by CDGC
1795630.4,Frondihabitans sp. PAMC 28766 strain SR6,GCF_001577365.1,GCA_001577365.1,4766863,212902.0,0.0534240233042149,True,Plasmid,plasmid (retrieval convention)
1870930.12,Enterobacter cloacae complex sp. 35734,GCF_000807415.2,GCA_000807415.4,5276896,141402.0,0.0304974742727542,True,Plasmid,plasmid (retrieval convention)
1856.4,Frankia sp. CpI1,GCF_000948395.1,,7624758,22437.0,0.0030338012039201,False,Plasmid,plasmid (retrieval convention)
187410.23,Yersinia pestis KIM10+,GCF_000006645.1,GCA_000006645.1,4701745,100990.0,0.0497223903040254,True,Plasmid,plasmid (retrieval convention)
1874630.4,Clavibacter michiganensis subsp. capsici strain PF008,GCF_001280205.1,GCA_001280205.1,3241713,145549.0,0.0473684746305425,True,Plasmid,plasmid (retrieval convention)
1920424.7,Paenibacillus sp. FSL R5-0490,GCF_001956215.1,,4673934,6861391.0,0.0039983448632351,False,Complete,valid genome - discrepancy surfaced by CDGC
197.24272,Campylobacter jejuni FD472,GCF_027860695.1,GCA_027860695.1,1674326,1674326.0,0.4777988277073879,True,WGS,valid genome - discrepancy surfaced by CDGC
197.24269,Campylobacter jejuni FD546.2,GCF_027859735.1,GCA_027859735.1,1768359,1768359.0,0.4881898980919598,True,WGS,valid genome - discrepancy surfaced by CDGC
2026657.5,Leuconostoc mesenteroides subsp. jonggajibkimchii strain DRC1506,GCF_001886915.1,GCA_001886915.1,1983917,46169.0,0.0266699665358984,True,Plasmid,plasmid (retrieval convention)
2057741.3,Bradyrhizobium sp. SK17 strain CBNU,GCF_002831585.1,GCA_002831585.1,8288568,285478.0,0.0378078577626436,True,Plasmid,plasmid (retrieval convention)
2060307.4,Enterococcus sp. FDAARGOS_375,GCF_002393265.1,GCA_002393265.1,3549293,147615.0,0.0479543390754158,True,Plasmid,plasmid (retrieval convention)
1001596.3,Leptospira interrogans serovar Djasiman str. LT1649,GCF_000216195.1,GCA_000216195.3,4679663,1407165.0,0.3291687884362613,True,WGS,valid genome - discrepancy surfaced by CDGC
1003239.3,Bacillus cereus C1L,GCF_002224345.1,GCA_002224345.1,6047547,715614.0,0.1264894675477511,True,Plasmid,plasmid (retrieval convention)
1004786.12,Alteromonas mediterranea DE1 strain AltDE1,GCF_000310085.1,GCA_000310085.1,4947126,303282.0,0.061304684780618,True,Plasmid,plasmid (retrieval convention)
1004787.19,Alteromonas macleodii str. 'Balearic Sea AD45',GCF_000300175.1,GCA_000300175.1,4674885,45406.0,0.0111949277896675,True,Plasmid,plasmid (retrieval convention)
1005090.6,Buchnera aphidicola str. Ak (Acyrthosiphon kondoi),GCF_000225445.1,GCA_000225445.1,653223,7784.0,0.0119162981095276,True,Plasmid,plasmid (retrieval convention)
1006007.8,Bacillus megaterium WSH-002,GCF_000225265.1,GCA_000225265.1,5075293,74613.0,0.0255691641842155,True,Plasmid,plasmid (retrieval convention)
1009856.5,Buchnera aphidicola str. USDA (Myzus persicae),GCF_000521525.1,GCA_000521525.1,651306,7802.0,0.0119790083309535,True,Plasmid,plasmid (retrieval convention)
1009857.5,Buchnera aphidicola str. W106 (Myzus persicae),GCF_000521545.1,GCA_000521545.1,651304,7802.0,0.0119790451156449,True,Plasmid,plasmid (retrieval convention)
1009858.5,Buchnera aphidicola str. G002 (Myzus persicae),GCF_000521565.1,GCA_000521565.1,651316,7799.0,0.0119742183517678,True,Plasmid,plasmid (retrieval convention)
1009859.5,Buchnera aphidicola str. F009 (Myzus persicae),GCF_000521585.1,GCA_000521585.1,651310,7800.0,0.0119758640278822,True,Plasmid,plasmid (retrieval convention)
1034807.16,Flavobacterium branchiophilum FL-15,GCF_000253275.1,GCA_000253275.1,3563292,3408.0,0.000956418951913,True,Plasmid,plasmid (retrieval convention)
1036672.2,,GCF_000219915.2,,4423879,,0.0130844446694857,False,,no current BV-BRC record
104087.17,Pseudomonas frederiksbergensis strain ERDD5:01,GCF_001874645.1,GCA_001874645.1,6118567,371069.0,0.0690329941635026,True,Plasmid,plasmid (retrieval convention)
1045776.6,Kutzneria buriramensis DSM 45791,GCF_043575855.1,,12011312,12397421.0,0.0562103457141068,False,Deprecated,flagged (deprecated)
1045858.9,Brachyspira intermedia PWS/A,GCF_000223215.1,GCA_000223215.1,3308048,3260.0,0.0009854754223638,True,Plasmid,plasmid (retrieval convention)
1052684.13,Paenibacillus polymyxa M1,GCF_000237325.1,GCA_000237325.1,6231122,366576.0,0.0620986076022905,True,Plasmid,plasmid (retrieval convention)
1055530.6,Helicobacter pylori SNT49 strain Santal49,GCF_000224575.1,GCA_000224575.1,1610830,3253.0,0.0020194558084962,True,Plasmid,plasmid (retrieval convention)
106649.8,Acinetobacter guillouiae strain KCTC 23200,GCF_000829655.1,GCA_000754005.1,4842783,3293553.0,0.1491382124699785,False,WGS,valid genome - discrepancy surfaced by CDGC
106654.43,Acinetobacter nosocomialis strain CAS04,GCF_001867335.1,GCA_001867335.1,3835469,2729370.0,0.4529704190022133,True,WGS,valid genome - discrepancy surfaced by CDGC
1076588.9,Thiolapillus brandeum strain Hiromi 1,GCF_000828615.1,GCA_000828615.1,3153637,13478.0,0.0127865065002725,True,Plasmid,plasmid (retrieval convention)
1082931.15,Pelagibacterium halotolerans B2,GCF_000230555.1,GCA_000230555.1,3948887,4050.0,0.0014472432358788,True,Plasmid,plasmid (retrieval convention)
1091041.18,Bacillus amyloliquefaciens IT-45,GCF_000242855.2,GCA_000242855.2,3936866,8009.0,0.0020343593101721,True,Plasmid,plasmid (retrieval convention)
1091494.7,Methylomicrobium alcaliphilum 20Z,GCF_000968535.2,GCA_000968535.1,4796711,128415.0,0.0293474007502223,True,Plasmid,plasmid (retrieval convention)
1094714.6,Fluoribacter dumoffii Tex-KL,GCF_000236145.1,GCA_000236145.1,3761887,126527.0,0.0342838580744185,True,Plasmid,plasmid (retrieval convention)
1105110.4,Rickettsia australis str. Cutlack,GCF_000284155.1,GCA_000284155.1,1323280,26610.0,0.0201091227858049,True,Plasmid,plasmid (retrieval convention)
1105111.4,Rickettsia amblyommatis str. GAT-30V,GCF_000284055.1,GCA_000284055.1,1480884,31974.0,0.0283107927427131,True,Plasmid,plasmid (retrieval convention)
1105112.4,Rickettsia massiliae str. AZT80,GCF_000283855.1,GCA_000283855.1,1278719,15000.0,0.0117304896540991,True,Plasmid,plasmid (retrieval convention)
1105113.4,Rickettsia rhipicephali str. 3-7-female6-CWPP,GCF_000284075.1,GCA_000284075.1,1305467,15099.0,0.0117046237093699,True,Plasmid,plasmid (retrieval convention)
1121362.1,,GCF_000341345.1,,3222008,,0.0325042644214415,False,,no current BV-BRC record
1122214.8,Martelella mediterranea DSM 17316 strain MACL11,GCF_002043005.1,GCA_002043005.1,5693067,593079.0,0.1174229988861891,True,Plasmid,plasmid (retrieval convention)
1123863.21,Pantoea ananatis LMG 5342,GCF_000283875.1,GCA_000283875.1,4908144,302599.0,0.0635474427808149,True,Plasmid,plasmid (retrieval convention)
1125847.5,Rhizobium sp. NT-26,GCF_000967425.1,GCA_000967425.1,4577425,322264.0,0.072442912773011,True,Plasmid,plasmid (retrieval convention)
1132507.14,Salmonella enterica subsp. enterica serovar Typhi str. P-stx-12,GCF_000245535.1,GCA_000245535.1,4949783,181431.0,0.0374161857196568,True,Plasmid,plasmid (retrieval convention)
1134687.27,Klebsiella michiganensis strain M1,GCF_000724525.1,GCA_000724525.1,6311385,204468.0,0.0441551260143375,True,Plasmid,plasmid (retrieval convention)
1137651.13,Xanthomonas citri subsp. citri Aw12879,GCF_000349225.1,GCA_000349225.1,5398685,58317.0,0.021857359708892,True,Plasmid,plasmid (retrieval convention)
1147754.6,Salmonella enterica subsp. enterica serovar Enteritidis str. LA5,GCF_000313715.1,GCA_000313715.2,4687212,59374.0,0.0132456138105125,True,Plasmid,plasmid (retrieval convention)
1155096.15,Borrelia crocidurae str. Achema,GCF_000259345.1,GCA_000259345.1,1528893,173158.0,0.1033224692637091,True,Plasmid,plasmid (retrieval convention)
1156800.11,Aeromonas dhakensis AAK1,GCF_000315195.1,GCA_000315195.1,4767693,4161.0,0.000872749147229,True,Plasmid,plasmid (retrieval convention)
1160717.5,Salmonella enterica subsp. enterica serovar Heidelberg str. B182,GCF_000258365.1,GCA_000258365.1,4788046,37581.0,0.0079186791438511,True,Plasmid,plasmid (retrieval convention)
1163419.3,Hyphomicrobium sp. 99,GCF_000384335.2,GCA_000384335.2,4108307,4382355.0,0.0369468493956269,True,WGS,valid genome - discrepancy surfaced by CDGC
1163745.8,Helicobacter cetorum MIT 99-5656,GCF_000259275.1,GCA_000259275.1,1847790,14124.0,0.0294189274755248,True,Plasmid,plasmid (retrieval convention)
1166018.7,Fibrella aestuarina BUZ 2,GCF_000331105.1,GCA_000331105.1,6937263,161819.0,0.0235884094346718,True,Plasmid,plasmid (retrieval convention)
1167006.13,Desulfocapsa sulfexigens DSM 10523,GCF_000341395.1,GCA_000341395.1,4023512,36751.0,0.0095255090577584,True,Plasmid,plasmid (retrieval convention)
1172562.6,Helicobacter cinaedi PAGU611,GCF_000284635.1,GCA_000284635.1,2101402,23054.0,0.0123412845328975,True,Plasmid,plasmid (retrieval convention)
1185876.7,Fibrisoma limi BUZ 3 strain type strain:BUZ 3,GCF_000296815.2,GCA_000296815.2,7626970,151932.0,0.0200099121931776,True,Plasmid,plasmid (retrieval convention)
1192034.3,Chondromyces apiculatus DSM 436,GCF_000601485.1,GCA_000601485.1,11577721,9442154.0,0.0158931105698608,True,WGS,valid genome - discrepancy surfaced by CDGC
1192759.4,Sphingobium xenophagum QYY,GCF_000277525.1,,4221110,5683.0,0.0018241647339206,False,Plasmid,plasmid (retrieval convention)
1194424.9,Zymomonas mobilis subsp. mobilis NRRL B-12526,GCF_000576125.1,GCA_000576125.1,2178998,37061.0,0.0177430176622465,True,Plasmid,plasmid (retrieval convention)
1198232.7,Cycloclasticus zancles 78-ME,GCF_000442595.1,GCA_000442595.1,2655425,42347.0,0.0159473530602445,True,Plasmid,plasmid (retrieval convention)
1200793.8,Streptococcus salivarius K12,GCF_000286295.1,GCA_000286295.1,2426359,185045.0,0.0808149165065845,True,Plasmid,plasmid (retrieval convention)
1208583.5,Commensalibacter sp. MX01,GCF_000527695.1,GCA_000527695.1,2332652,15425.0,0.0070550600775426,True,Plasmid,plasmid (retrieval convention)
1212491.4,Legionella fallonii LLAP-10,GCF_000953135.1,GCA_000953135.1,4434890,238761.0,0.0593101519992604,True,Plasmid,plasmid (retrieval convention)
1215088.5,Pseudomonas putida HB3267 strain PC9,GCF_000325725.1,GCA_000325725.1,5956110,80360.0,0.014760304964146,True,Plasmid,plasmid (retrieval convention)
1218591.3,Leptospira vanthielii serovar Holland str. Waz Holland = ATCC 700522,GCF_000332455.1,GCA_000332455.2,4232327,1779701.0,0.4221299535692776,True,WGS,valid genome - discrepancy surfaced by CDGC
1218598.3,Leptospira weilii serovar Ranarum str. ICFT,GCF_000332415.1,GCA_000332415.2,4026722,1099572.0,0.2802401059720537,True,WGS,valid genome - discrepancy surfaced by CDGC
1255307.5,Erwinia amylovora CFBP 1232 strain type strain: CFBP 1232,GCF_000367625.1,GCA_000367625.2,3795525,28250.0,0.0074429756094347,True,Plasmid,plasmid (retrieval convention)
1224163.4,Corynebacterium maris DSM 45190,GCF_000442645.1,GCA_000442645.1,2833547,45973.0,0.0167599125760045,True,Plasmid,plasmid (retrieval convention)
1229758.7,Leuconostoc carnosum JB16,GCF_000300135.1,GCA_000300135.1,1773468,40165.0,0.0239226194101049,True,Plasmid,plasmid (retrieval convention)
1230338.4,Moraxella macacae 0408225,GCF_000320365.1,GCA_000320365.1,2084664,5375.0,0.0025783531542733,True,Plasmid,plasmid (retrieval convention)
1238.195,Piscirickettsia salmonis strain PM15972A1,GCF_000756435.2,GCA_000756435.3,3245670,82130.0,0.058064128515838,True,Plasmid,plasmid (retrieval convention)
1238.199,Piscirickettsia salmonis strain PM32597B1,GCF_000756415.2,GCA_000756415.3,3509678,181035.0,0.219075368167678,True,Plasmid,plasmid (retrieval convention)
1247726.11,Advenella mimigardefordensis DPN7,GCF_000521505.1,GCA_000521505.1,4764126,23610.0,0.0053734934802312,True,Plasmid,plasmid (retrieval convention)
1248417.4,Clostridium botulinum Af84,GCF_000439815.2,GCA_000439815.2,4086083,246124.0,0.068075220204778,True,Plasmid,plasmid (retrieval convention)
1254.715,Pediococcus acidilactici 2217st1_D10_2217SCRN_200827,GCF_028328165.1,GCA_028328165.1,2073235,2073235.0,0.4905965797413221,True,WGS,valid genome - discrepancy surfaced by CDGC
1265601.21,Streptomyces sp. PAMC 26508,GCF_000364805.1,GCA_000364805.1,7630245,104048.0,0.0142557676719423,True,Plasmid,plasmid (retrieval convention)
1268635.5,Legionella oakridgensis ATCC 33761 = DSM 21215 strain ATCC 33761 = DSM 21215; OR-10,GCF_000512355.1,GCA_000512355.1,2773209,50245.0,0.0181179997612873,True,Plasmid,plasmid (retrieval convention)
46170.456,Staphylococcus aureus subsp. aureus strain UCI62,GCF_001975005.1,GCA_001975005.1,2927237,26856.0,0.0097931940597908,True,Plasmid,plasmid (retrieval convention)
1281486.12,Lactococcus formosensis AF101-03,GCF_027687305.1,GCA_027687305.1,2112194,2112194.0,0.4620920237440311,True,WGS,valid genome - discrepancy surfaced by CDGC
1283291.4,Pseudomonas sp. URMO17WK12:I11,GCF_000514235.1,GCF_001511755.1,4693207,6374437.0,0.3056413237259724,False,Complete,valid genome - discrepancy surfaced by CDGC
1284.37,Staphylococcus hyicus strain CCUG 6509,GCF_003970475.1,GCA_003970555.1,2449200,2633558.0,0.0933676302466111,False,WGS,valid genome - discrepancy surfaced by CDGC
1286171.8,Peptoclostridium acidaminophilum DSM 3953 strain al-2,GCF_000597865.1,GCA_000597865.1,3055036,808774.0,0.2964354593530158,True,Plasmid,plasmid (retrieval convention)
1290.501,Staphylococcus hominis TM114-129,GCF_027689655.1,GCA_027689655.1,2199909,2199909.0,0.3521550209576851,True,WGS,valid genome - discrepancy surfaced by CDGC
1291742.5,Lactobacillus hokkaidonensis JCM 18461 strain LOOC260,GCF_000829395.1,GCA_000829395.1,2400586,81630.0,0.0364523495513178,True,Plasmid,plasmid (retrieval convention)
147469.3,Staphylococcus sciuri subsp. rodentium strain CCUG 37923,GCF_003968855.1,GCA_003970475.1,2896454,2449200.0,0.074390271690833,False,WGS,valid genome - discrepancy surfaced by CDGC
1297617.172,Intestinimonas butyriciproducens 1001302st2_C5_1001302B_160321,GCF_028321785.1,GCA_028321785.1,3088537,3088537.0,0.3816408869312558,True,WGS,valid genome - discrepancy surfaced by CDGC
1300258.6,Alteromonas mediterranea UM7 strain Ionian Sea UM7,GCF_000439575.1,GCA_000439575.1,4931660,303282.0,0.0614969401783577,True,Plasmid,plasmid (retrieval convention)
1303.1132,Streptococcus oralis DP3_neg1_1,GCF_028307925.1,GCA_028307925.1,1896311,1896311.0,0.4420255960124684,True,WGS,valid genome - discrepancy surfaced by CDGC
1313.17685,Streptococcus pneumoniae strain 35C,GCF_001340495.1,GCA_001341675.1,2071732,340.0,0.0003103683294943,False,WGS,valid genome - discrepancy surfaced by CDGC
1314.2783,Streptococcus pyogenes strain GCH174,GCF_013315315.1,GCA_013315315.1,1800960,1800960.0,0.341762171286425,True,WGS,valid genome - discrepancy surfaced by CDGC
1315314.5,Vibrio cholerae VCC19,GCF_000438805.2,GCA_000438805.2,4134889,4418874.0,0.2730631946830979,True,WGS,valid genome - discrepancy surfaced by CDGC
1323661.12,Staphylococcus aureus CA-347,GCF_000412775.1,GCA_000412775.1,2875156,24653.0,0.0085744912623871,True,Plasmid,plasmid (retrieval convention)
1351.7968,Enterococcus faecalis 1001713st1_C8_1001713B170131_170501,GCF_028208185.1,GCA_028208185.1,2681044,2681044.0,0.4067512506322164,True,WGS,valid genome - discrepancy surfaced by CDGC
1351.7928,Enterococcus faecalis 7-19,GCF_027853875.1,GCA_027853875.1,2906921,2906921.0,0.4696663583220872,True,WGS,valid genome - discrepancy surfaced by CDGC
1351.7992,Enterococcus faecalis H8_m1001262Bd0_191120,GCF_028320955.1,GCA_028320955.1,2957293,2957293.0,0.4606124587587364,True,WGS,valid genome - discrepancy surfaced by CDGC
1351.794,Enterococcus faecalis strain CVM N59841F,GCF_028200665.1,GCA_002944755.1,2734081,3048087.0,0.4753290045174229,False,WGS,valid genome - discrepancy surfaced by CDGC
1351.7914,Enterococcus faecalis TF109-08,GCF_027690375.1,GCA_027690375.1,2825875,2825875.0,0.4435210333082673,True,WGS,valid genome - discrepancy surfaced by CDGC
1351.7913,Enterococcus faecalis TF109-38,GCF_027690295.1,GCA_027690295.1,2829318,2829318.0,0.4505318949655005,True,WGS,valid genome - discrepancy surfaced by CDGC
1358.1906,Lactococcus lactis DRD-206,GCF_027706945.1,GCA_027706945.1,2541720,2541720.0,0.4699258769652046,True,WGS,valid genome - discrepancy surfaced by CDGC
139.491,Borreliella burgdorferi B31_NRZ,GCF_002151505.1,,1341182,61418.0,0.1450958930257042,False,Plasmid,plasmid (retrieval convention)
139.519,Borreliella burgdorferi PAbe,GCF_002151485.1,,1301554,62238.0,0.1407333080302469,False,Plasmid,plasmid (retrieval convention)
